time,stn,rre150m0,year,month,precip_annual,cluster_pca_h,precip_cluster_mean_monthly,precip_cluster_mean_annual
2009-12-01,DAV,68.1,2009,12,928.6,3,84.82,1083.76
2010-01-01,DAV,13.3,2010,1,1003.4,3,35.78,1296.26
2010-02-01,DAV,30.1,2010,2,1003.4,3,32.42,1296.26
2010-03-01,DAV,48.5,2010,3,1003.4,3,52.14,1296.26
2010-04-01,DAV,48.3,2010,4,1003.4,3,34.06,1296.26
2010-05-01,DAV,152.8,2010,5,1003.4,3,180.57999999999998,1296.26
2010-06-01,DAV,90.9,2010,6,1003.4,3,136.62,1296.26
2010-07-01,DAV,112.6,2010,7,1003.4,3,224.14,1296.26
2010-08-01,DAV,234.4,2010,8,1003.4,3,238.3,1296.26
2010-09-01,DAV,93,2010,9,1003.4,3,126.36,1296.26
2010-10-01,DAV,36.3,2010,10,1003.4,3,74.64,1296.26
2010-11-01,DAV,88.3,2010,11,1003.4,3,76.56,1296.26
2010-12-01,DAV,54.9,2010,12,1003.4,3,84.66,1296.26
2011-01-01,DAV,38.8,2011,1,1070.3,3,50,1171.84
2011-02-01,DAV,17.4,2011,2,1070.3,3,39.78,1171.84
2011-03-01,DAV,25.5,2011,3,1070.3,3,41.58,1171.84
2011-04-01,DAV,22,2011,4,1070.3,3,30.84,1171.84
2011-05-01,DAV,126.2,2011,5,1070.3,3,128.74,1171.84
2011-06-01,DAV,119.7,2011,6,1070.3,3,140.9,1171.84
2011-07-01,DAV,158.3,2011,7,1070.3,3,179.6,1171.84
2011-08-01,DAV,128.5,2011,8,1070.3,3,134.76,1171.84
2011-09-01,DAV,129.1,2011,9,1070.3,3,118.54,1171.84
2011-10-01,DAV,111.1,2011,10,1070.3,3,108.96,1171.84
2011-11-01,DAV,0,2011,11,1070.3,3,0.1,1171.84
2011-12-01,DAV,193.7,2011,12,1070.3,3,198.04,1171.84
2012-01-01,DAV,175.9,2012,1,1232.3,3,135,1429.32
2012-02-01,DAV,47.4,2012,2,1232.3,3,29.560000000000002,1429.32
2012-03-01,DAV,26.3,2012,3,1232.3,3,34.839999999999996,1429.32
2012-04-01,DAV,68.3,2012,4,1232.3,3,104.56,1429.32
2012-05-01,DAV,48.1,2012,5,1232.3,3,99.97999999999999,1429.32
2012-06-01,DAV,186,2012,6,1232.3,3,191.38,1429.32
2012-07-01,DAV,168.1,2012,7,1232.3,3,134.92000000000002,1429.32
2012-08-01,DAV,155.9,2012,8,1232.3,3,212.2,1429.32
2012-09-01,DAV,88.4,2012,9,1232.3,3,118.1,1429.32
2012-10-01,DAV,101.4,2012,10,1232.3,3,140.76,1429.32
2012-11-01,DAV,56.4,2012,11,1232.3,3,99.52,1429.32
2012-12-01,DAV,110.1,2012,12,1232.3,3,128.5,1429.32
2013-01-01,DAV,39,2013,1,923.8,3,64.16,1214.26
2013-02-01,DAV,39.9,2013,2,923.8,3,64.22,1214.26
2013-03-01,DAV,31.6,2013,3,923.8,3,49.32,1214.26
2013-04-01,DAV,37,2013,4,923.8,3,76.7,1214.26
2013-05-01,DAV,142.9,2013,5,923.8,3,195.18,1214.26
2013-06-01,DAV,106.5,2013,6,923.8,3,157.35999999999999,1214.26
2013-07-01,DAV,62.7,2013,7,923.8,3,86.62,1214.26
2013-08-01,DAV,95.9,2013,8,923.8,3,121.92,1214.26
2013-09-01,DAV,130.2,2013,9,923.8,3,136.04,1214.26
2013-10-01,DAV,115.6,2013,10,923.8,3,105.96,1214.26
2013-11-01,DAV,93.9,2013,11,923.8,3,120.10000000000001,1214.26
2013-12-01,DAV,28.6,2013,12,923.8,3,36.68,1214.26
2014-01-01,DAV,55,2014,1,1021.5,3,55.44,1294.5
2014-02-01,DAV,66.2,2014,2,1021.5,3,63.02,1294.5
2014-03-01,DAV,35.4,2014,3,1021.5,3,48.46,1294.5
2014-04-01,DAV,36.4,2014,4,1021.5,3,80.06,1294.5
2014-05-01,DAV,48,2014,5,1021.5,3,126.96,1294.5
2014-06-01,DAV,152.1,2014,6,1021.5,3,142.74,1294.5
2014-07-01,DAV,173.3,2014,7,1021.5,3,252.52,1294.5
2014-08-01,DAV,167.3,2014,8,1021.5,3,183.12,1294.5
2014-09-01,DAV,60.2,2014,9,1021.5,3,77.44,1294.5
2014-10-01,DAV,102.4,2014,10,1021.5,3,102.28,1294.5
2014-11-01,DAV,75.6,2014,11,1021.5,3,94.82,1294.5
2014-12-01,DAV,49.6,2014,12,1021.5,3,67.64,1294.5
2015-01-01,DAV,87.6,2015,1,866,3,101.22,1154.24
2015-02-01,DAV,22.7,2015,2,866,3,32.62,1154.24
2015-03-01,DAV,76.7,2015,3,866,3,97.98,1154.24
2015-04-01,DAV,45.1,2015,4,866,3,97.4,1154.24
2015-05-01,DAV,136.2,2015,5,866,3,197.14000000000001,1154.24
2015-06-01,DAV,95.5,2015,6,866,3,151.85999999999999,1154.24
2015-07-01,DAV,75.7,2015,7,866,3,76.98,1154.24
2015-08-01,DAV,90.2,2015,8,866,3,112.88000000000001,1154.24
2015-09-01,DAV,130,2015,9,866,3,110.26,1154.24
2015-10-01,DAV,67.1,2015,10,866,3,78.92,1154.24
2015-11-01,DAV,21.6,2015,11,866,3,72.12,1154.24
2015-12-01,DAV,17.6,2015,12,866,3,24.86,1154.24
2016-01-01,DAV,90.2,2016,1,1153,3,113.74000000000001,1365.86
2016-02-01,DAV,86,2016,2,1153,3,100.5,1365.86
2016-03-01,DAV,42.5,2016,3,1153,3,50.86,1365.86
2016-04-01,DAV,89.3,2016,4,1153,3,136.42,1365.86
2016-05-01,DAV,124.1,2016,5,1153,3,212.14,1365.86
2016-06-01,DAV,219.7,2016,6,1153,3,213.14,1365.86
2016-07-01,DAV,142,2016,7,1153,3,159.6,1365.86
2016-08-01,DAV,141,2016,8,1153,3,148.84,1365.86
2016-09-01,DAV,120,2016,9,1153,3,93.8,1365.86
2016-10-01,DAV,46.9,2016,10,1153,3,65.66,1365.86
2016-11-01,DAV,45.1,2016,11,1153,3,67.03999999999999,1365.86
2016-12-01,DAV,6.2,2016,12,1153,3,4.12,1365.86
2017-01-01,DAV,83.7,2017,1,1193,3,83.36,1386.84
2017-02-01,DAV,43.1,2017,2,1193,3,58.34,1386.84
2017-03-01,DAV,89.9,2017,3,1193,3,110.72,1386.84
2017-04-01,DAV,50.1,2017,4,1193,3,119.06,1386.84
2017-05-01,DAV,80.5,2017,5,1193,3,98.64,1386.84
2017-06-01,DAV,181.5,2017,6,1193,3,135.24,1386.84
2017-07-01,DAV,124.1,2017,7,1193,3,151.34,1386.84
2017-08-01,DAV,148.3,2017,8,1193,3,180.85999999999999,1386.84
2017-09-01,DAV,161.9,2017,9,1193,3,150.06,1386.84
2017-10-01,DAV,76.5,2017,10,1193,3,81.52,1386.84
2017-11-01,DAV,64,2017,11,1193,3,98.2,1386.84
2017-12-01,DAV,89.4,2017,12,1193,3,119.5,1386.84
2018-01-01,DAV,262.9,2018,1,1082.8,3,183.74,1159.18
2018-02-01,DAV,24.3,2018,2,1082.8,3,55.42,1159.18
2018-03-01,DAV,48.5,2018,3,1082.8,3,92.04,1159.18
2018-04-01,DAV,33.4,2018,4,1082.8,3,31.26,1159.18
2018-05-01,DAV,65.3,2018,5,1082.8,3,104.76,1159.18
2018-06-01,DAV,87.3,2018,6,1082.8,3,85.24,1159.18
2018-07-01,DAV,80.4,2018,7,1082.8,3,79.48,1159.18
2018-08-01,DAV,100.1,2018,8,1082.8,3,150.84,1159.18
2018-09-01,DAV,66.2,2018,9,1082.8,3,106.68,1159.18
2018-10-01,DAV,126.4,2018,10,1082.8,3,92.76,1159.18
2018-11-01,DAV,14.6,2018,11,1082.8,3,12.98,1159.18
2018-12-01,DAV,173.4,2018,12,1082.8,3,163.98,1159.18
2019-01-01,DAV,170.8,2019,1,1314.1000000000001,3,119.92,1328.66
2019-02-01,DAV,33.5,2019,2,1314.1000000000001,3,44.6,1328.66
2019-03-01,DAV,94.1,2019,3,1314.1000000000001,3,73.76,1328.66
2019-04-01,DAV,71.9,2019,4,1314.1000000000001,3,99.44,1328.66
2019-05-01,DAV,135.4,2019,5,1314.1000000000001,3,168.08,1328.66
2019-06-01,DAV,66.2,2019,6,1314.1000000000001,3,90.02000000000001,1328.66
2019-07-01,DAV,119.2,2019,7,1314.1000000000001,3,128.04,1328.66
2019-08-01,DAV,197.8,2019,8,1314.1000000000001,3,185.66,1328.66
2019-09-01,DAV,97,2019,9,1314.1000000000001,3,99.48,1328.66
2019-10-01,DAV,123.2,2019,10,1314.1000000000001,3,147.8,1328.66
2019-11-01,DAV,115.7,2019,11,1314.1000000000001,3,94.98,1328.66
2019-12-01,DAV,89.3,2019,12,1314.1000000000001,3,76.88,1328.66
2020-01-01,DAV,36.2,2020,1,1031.9,3,36.64,1295.72
2020-02-01,DAV,95.7,2020,2,1031.9,3,106.06,1295.72
2020-03-01,DAV,60.6,2020,3,1031.9,3,63.019999999999996,1295.72
2020-04-01,DAV,42.4,2020,4,1031.9,3,41.92,1295.72
2020-05-01,DAV,70.4,2020,5,1031.9,3,112.88,1295.72
2020-06-01,DAV,152.7,2020,6,1031.9,3,195.95999999999998,1295.72
2020-07-01,DAV,95.9,2020,7,1031.9,3,143.22,1295.72
2020-08-01,DAV,166.3,2020,8,1031.9,3,237.48,1295.72
2020-09-01,DAV,119.2,2020,9,1031.9,3,96.92,1295.72
2020-10-01,DAV,110.2,2020,10,1031.9,3,141.54,1295.72
2020-11-01,DAV,6.5,2020,11,1031.9,3,21.240000000000002,1295.72
2020-12-01,DAV,75.8,2020,12,1031.9,3,98.84,1295.72
2021-01-01,DAV,158.4,2021,1,956.6,3,160.98,1331.58
2021-02-01,DAV,24.2,2021,2,956.6,3,45.6,1331.58
2021-03-01,DAV,50.4,2021,3,956.6,3,69.36,1331.58
2021-04-01,DAV,30.3,2021,4,956.6,3,42.08,1331.58
2021-05-01,DAV,91.2,2021,5,956.6,3,149.9,1331.58
2021-06-01,DAV,48.2,2021,6,956.6,3,124.6,1331.58
2021-07-01,DAV,182.8,2021,7,956.6,3,289.18,1331.58
2021-08-01,DAV,157.2,2021,8,956.6,3,160.88,1331.58
2021-09-01,DAV,54.4,2021,9,956.6,3,80.46000000000001,1331.58
2021-10-01,DAV,12.1,2021,10,956.6,3,35.78,1331.58
2021-11-01,DAV,95.8,2021,11,956.6,3,67.82,1331.58
2021-12-01,DAV,51.6,2021,12,956.6,3,104.94,1331.58
2022-01-01,DAV,35.5,2022,1,831.4,3,45.74,1068.74
2022-02-01,DAV,85.6,2022,2,831.4,3,89.16,1068.74
2022-03-01,DAV,5,2022,3,831.4,3,18.08,1068.74
2022-04-01,DAV,33.9,2022,4,831.4,3,74.68,1068.74
2022-05-01,DAV,67.4,2022,5,831.4,3,79.26,1068.74
2022-06-01,DAV,131.1,2022,6,831.4,3,161.1,1068.74
2022-07-01,DAV,92.7,2022,7,831.4,3,89.28,1068.74
2022-08-01,DAV,85.8,2022,8,831.4,3,148.5,1068.74
2022-09-01,DAV,114.4,2022,9,831.4,3,146.28,1068.74
2022-10-01,DAV,98.1,2022,10,831.4,3,83.4,1068.74
2022-11-01,DAV,42.8,2022,11,831.4,3,53.22,1068.74
2022-12-01,DAV,39.1,2022,12,831.4,3,80.04,1068.74
2023-01-01,DAV,18.3,2023,1,1203.2,3,32.08,1474.18
2023-02-01,DAV,23,2023,2,1203.2,3,32.2,1474.18
2023-03-01,DAV,71.9,2023,3,1203.2,3,107.7,1474.18
2023-04-01,DAV,85.2,2023,4,1203.2,3,145.3,1474.18
2023-05-01,DAV,112.5,2023,5,1203.2,3,150.66,1474.18
2023-06-01,DAV,76.4,2023,6,1203.2,3,56.38,1474.18
2023-07-01,DAV,118.8,2023,7,1203.2,3,162.56,1474.18
2023-08-01,DAV,218.6,2023,8,1203.2,3,250.32,1474.18
2023-09-01,DAV,69.6,2023,9,1203.2,3,75.6,1474.18
2023-10-01,DAV,105.7,2023,10,1203.2,3,99.1,1474.18
2023-11-01,DAV,137.1,2023,11,1203.2,3,204.84,1474.18
2023-12-01,DAV,166.1,2023,12,1203.2,3,157.44,1474.18
2000-01-01,ENG,62.3,2000,1,1606.6,3,43.58,1307.88
2000-02-01,ENG,115.4,2000,2,1606.6,3,95.64,1307.88
2000-03-01,ENG,144.4,2000,3,1606.6,3,117.54,1307.88
2000-04-01,ENG,78.3,2000,4,1606.6,3,63.3,1307.88
2000-05-01,ENG,101.7,2000,5,1606.6,3,101.54,1307.88
2000-06-01,ENG,166,2000,6,1606.6,3,102.76,1307.88
2000-07-01,ENG,277.2,2000,7,1606.6,3,248.38,1307.88
2000-08-01,ENG,205.6,2000,8,1606.6,3,188.6,1307.88
2000-09-01,ENG,168.7,2000,9,1606.6,3,120.9,1307.88
2000-10-01,ENG,121.2,2000,10,1606.6,3,84.4,1307.88
2000-11-01,ENG,142.6,2000,11,1606.6,3,121.53999999999999,1307.88
2000-12-01,ENG,23.2,2000,12,1606.6,3,19.7,1307.88
2001-01-01,ENG,94.4,2001,1,1730.7,3,75.08,1416.56
2001-02-01,ENG,100.4,2001,2,1730.7,3,67.76,1416.56
2001-03-01,ENG,172.2,2001,3,1730.7,3,145.38,1416.56
2001-04-01,ENG,221.1,2001,4,1730.7,3,150.3,1416.56
2001-05-01,ENG,89.8,2001,5,1730.7,3,73.64,1416.56
2001-06-01,ENG,256.4,2001,6,1730.7,3,243.4,1416.56
2001-07-01,ENG,183.3,2001,7,1730.7,3,143.9,1416.56
2001-08-01,ENG,161.8,2001,8,1730.7,3,154.94,1416.56
2001-09-01,ENG,192.6,2001,9,1730.7,3,164.85999999999999,1416.56
2001-10-01,ENG,63.4,2001,10,1730.7,3,59.419999999999995,1416.56
2001-11-01,ENG,127.3,2001,11,1730.7,3,88.74,1416.56
2001-12-01,ENG,68,2001,12,1730.7,3,49.14,1416.56
2002-01-01,ENG,21.2,2002,1,2011.5,3,14.3,1539.84
2002-02-01,ENG,121.1,2002,2,2011.5,3,80.14,1539.84
2002-03-01,ENG,118.2,2002,3,2011.5,3,88.94,1539.84
2002-04-01,ENG,107.7,2002,4,2011.5,3,70.76,1539.84
2002-05-01,ENG,269,2002,5,2011.5,3,174.7,1539.84
2002-06-01,ENG,195.4,2002,6,2011.5,3,167.38,1539.84
2002-07-01,ENG,197.5,2002,7,2011.5,3,164.34,1539.84
2002-08-01,ENG,223.4,2002,8,2011.5,3,216.22,1539.84
2002-09-01,ENG,224.4,2002,9,2011.5,3,158.78,1539.84
2002-10-01,ENG,107,2002,10,2011.5,3,100.08,1539.84
2002-11-01,ENG,316.7,2002,11,2011.5,3,228.29999999999998,1539.84
2002-12-01,ENG,109.9,2002,12,2011.5,3,75.9,1539.84
2003-01-01,ENG,107.6,2003,1,1213.1,3,69.82,955.24
2003-02-01,ENG,60.8,2003,2,1213.1,3,42.66,955.24
2003-03-01,ENG,43,2003,3,1213.1,3,38.04,955.24
2003-04-01,ENG,91.6,2003,4,1213.1,3,54.58,955.24
2003-05-01,ENG,111.6,2003,5,1213.1,3,99.92,955.24
2003-06-01,ENG,148.9,2003,6,1213.1,3,102.4,955.24
2003-07-01,ENG,180.1,2003,7,1213.1,3,142.66,955.24
2003-08-01,ENG,75.4,2003,8,1213.1,3,74.98,955.24
2003-09-01,ENG,79.9,2003,9,1213.1,3,54.6,955.24
2003-10-01,ENG,191.5,2003,10,1213.1,3,178.44,955.24
2003-11-01,ENG,67.3,2003,11,1213.1,3,54.699999999999996,955.24
2003-12-01,ENG,55.4,2003,12,1213.1,3,42.44,955.24
2004-01-01,ENG,188.9,2004,1,1546.6000000000001,3,125.98,1127.2
2004-02-01,ENG,48.9,2004,2,1546.6000000000001,3,41.16,1127.2
2004-03-01,ENG,104.9,2004,3,1546.6000000000001,3,77.32,1127.2
2004-04-01,ENG,93.4,2004,4,1546.6000000000001,3,69.3,1127.2
2004-05-01,ENG,167.6,2004,5,1546.6000000000001,3,115.54,1127.2
2004-06-01,ENG,252.8,2004,6,1546.6000000000001,3,168.86,1127.2
2004-07-01,ENG,152.1,2004,7,1546.6000000000001,3,119.56,1127.2
2004-08-01,ENG,210.3,2004,8,1546.6000000000001,3,148.3,1127.2
2004-09-01,ENG,115.6,2004,9,1546.6000000000001,3,96.76,1127.2
2004-10-01,ENG,91.5,2004,10,1546.6000000000001,3,82.02,1127.2
2004-11-01,ENG,51.2,2004,11,1546.6000000000001,3,36.94,1127.2
2004-12-01,ENG,69.4,2004,12,1546.6000000000001,3,45.46,1127.2
2005-01-01,ENG,129.5,2005,1,1512.2,3,72.60000000000001,1097.68
2005-02-01,ENG,117.4,2005,2,1512.2,3,67.36,1097.68
2005-03-01,ENG,41.8,2005,3,1512.2,3,39.46,1097.68
2005-04-01,ENG,118.9,2005,4,1512.2,3,95.6,1097.68
2005-05-01,ENG,182.6,2005,5,1512.2,3,126.44,1097.68
2005-06-01,ENG,114.5,2005,6,1512.2,3,103.16,1097.68
2005-07-01,ENG,142.2,2005,7,1512.2,3,125.52,1097.68
2005-08-01,ENG,391.6,2005,8,1512.2,3,256.8,1097.68
2005-09-01,ENG,71.7,2005,9,1512.2,3,59.28,1097.68
2005-10-01,ENG,73.1,2005,10,1512.2,3,55.3,1097.68
2005-11-01,ENG,36.6,2005,11,1512.2,3,25.939999999999998,1097.68
2005-12-01,ENG,92.3,2005,12,1512.2,3,70.22,1097.68
2006-01-01,ENG,35.9,2006,1,1462.4,3,26.5,1101
2006-02-01,ENG,72,2006,2,1462.4,3,43.44,1101
2006-03-01,ENG,143.7,2006,3,1462.4,3,109.72,1101
2006-04-01,ENG,153,2006,4,1462.4,3,138.98,1101
2006-05-01,ENG,250.2,2006,5,1462.4,3,163.5,1101
2006-06-01,ENG,143.5,2006,6,1462.4,3,80.7,1101
2006-07-01,ENG,144.4,2006,7,1462.4,3,87,1101
2006-08-01,ENG,262.6,2006,8,1462.4,3,197.38,1101
2006-09-01,ENG,108,2006,9,1462.4,3,103,1101
2006-10-01,ENG,40.8,2006,10,1462.4,3,47.82,1101
2006-11-01,ENG,28.8,2006,11,1462.4,3,38.72,1101
2006-12-01,ENG,79.5,2006,12,1462.4,3,64.24,1101
2007-01-01,ENG,81.7,2007,1,1601.1,3,65.56,1154.38
2007-02-01,ENG,75.9,2007,2,1601.1,3,53.68,1154.38
2007-03-01,ENG,117.6,2007,3,1601.1,3,80.56,1154.38
2007-04-01,ENG,30,2007,4,1601.1,3,21.7,1154.38
2007-05-01,ENG,253.8,2007,5,1601.1,3,145.2,1154.38
2007-06-01,ENG,186.8,2007,6,1601.1,3,134.66,1154.38
2007-07-01,ENG,249.5,2007,7,1601.1,3,170.42,1154.38
2007-08-01,ENG,233.2,2007,8,1601.1,3,191.56,1154.38
2007-09-01,ENG,131.2,2007,9,1601.1,3,100.96,1154.38
2007-10-01,ENG,59,2007,10,1601.1,3,33.16,1154.38
2007-11-01,ENG,79.8,2007,11,1601.1,3,80.12,1154.38
2007-12-01,ENG,102.6,2007,12,1601.1,3,76.8,1154.38
2008-01-01,ENG,71.1,2008,1,1538.3,3,53.5,1227.58
2008-02-01,ENG,35.4,2008,2,1538.3,3,29.14,1227.58
2008-03-01,ENG,118.7,2008,3,1538.3,3,90.24,1227.58
2008-04-01,ENG,181.6,2008,4,1538.3,3,142.74,1227.58
2008-05-01,ENG,55.3,2008,5,1538.3,3,38.12,1227.58
2008-06-01,ENG,144.9,2008,6,1538.3,3,119.12,1227.58
2008-07-01,ENG,242.2,2008,7,1538.3,3,200.26,1227.58
2008-08-01,ENG,245.1,2008,8,1538.3,3,177.06,1227.58
2008-09-01,ENG,159,2008,9,1538.3,3,132.62,1227.58
2008-10-01,ENG,127.8,2008,10,1538.3,3,99.3,1227.58
2008-11-01,ENG,82,2008,11,1538.3,3,69.6,1227.58
2008-12-01,ENG,75.2,2008,12,1538.3,3,75.88,1227.58
2009-01-01,ENG,48.4,2009,1,1474,3,34.96,1083.76
2009-02-01,ENG,95.6,2009,2,1474,3,70.58,1083.76
2009-03-01,ENG,115.6,2009,3,1474,3,86.92,1083.76
2009-04-01,ENG,73.8,2009,4,1474,3,38.2,1083.76
2009-05-01,ENG,87.8,2009,5,1474,3,72.48,1083.76
2009-06-01,ENG,232,2009,6,1474,3,172.1,1083.76
2009-07-01,ENG,271.2,2009,7,1474,3,186.12,1083.76
2009-08-01,ENG,134.8,2009,8,1474,3,98.72,1083.76
2009-09-01,ENG,53.6,2009,9,1474,3,45.68,1083.76
2009-10-01,ENG,107.8,2009,10,1474,3,76.14,1083.76
2009-11-01,ENG,161.3,2009,11,1474,3,117.04,1083.76
2009-12-01,ENG,92.1,2009,12,1474,3,84.82,1083.76
2010-01-01,ENG,47.1,2010,1,1633.3,3,35.78,1296.26
2010-02-01,ENG,29.8,2010,2,1633.3,3,32.42,1296.26
2010-03-01,ENG,65.3,2010,3,1633.3,3,52.14,1296.26
2010-04-01,ENG,44.2,2010,4,1633.3,3,34.06,1296.26
2010-05-01,ENG,279,2010,5,1633.3,3,180.57999999999998,1296.26
2010-06-01,ENG,168.9,2010,6,1633.3,3,136.62,1296.26
2010-07-01,ENG,285.4,2010,7,1633.3,3,224.14,1296.26
2010-08-01,ENG,272.8,2010,8,1633.3,3,238.3,1296.26
2010-09-01,ENG,150.2,2010,9,1633.3,3,126.36,1296.26
2010-10-01,ENG,87.7,2010,10,1633.3,3,74.64,1296.26
2010-11-01,ENG,114.4,2010,11,1633.3,3,76.56,1296.26
2010-12-01,ENG,88.5,2010,12,1633.3,3,84.66,1296.26
2011-01-01,ENG,48.1,2011,1,1425,3,50,1171.84
2011-02-01,ENG,45.4,2011,2,1425,3,39.78,1171.84
2011-03-01,ENG,44.5,2011,3,1425,3,41.58,1171.84
2011-04-01,ENG,47,2011,4,1425,3,30.84,1171.84
2011-05-01,ENG,131.4,2011,5,1425,3,128.74,1171.84
2011-06-01,ENG,178.1,2011,6,1425,3,140.9,1171.84
2011-07-01,ENG,221.4,2011,7,1425,3,179.6,1171.84
2011-08-01,ENG,166.2,2011,8,1425,3,134.76,1171.84
2011-09-01,ENG,122,2011,9,1425,3,118.54,1171.84
2011-10-01,ENG,150.7,2011,10,1425,3,108.96,1171.84
2011-11-01,ENG,0,2011,11,1425,3,0.1,1171.84
2011-12-01,ENG,270.2,2011,12,1425,3,198.04,1171.84
2012-01-01,ENG,143.6,2012,1,1633.6,3,135,1429.32
2012-02-01,ENG,22.8,2012,2,1633.6,3,29.560000000000002,1429.32
2012-03-01,ENG,36.9,2012,3,1633.6,3,34.839999999999996,1429.32
2012-04-01,ENG,115,2012,4,1633.6,3,104.56,1429.32
2012-05-01,ENG,133.7,2012,5,1633.6,3,99.97999999999999,1429.32
2012-06-01,ENG,253.8,2012,6,1633.6,3,191.38,1429.32
2012-07-01,ENG,170.8,2012,7,1633.6,3,134.92000000000002,1429.32
2012-08-01,ENG,190.7,2012,8,1633.6,3,212.2,1429.32
2012-09-01,ENG,136.9,2012,9,1633.6,3,118.1,1429.32
2012-10-01,ENG,168,2012,10,1633.6,3,140.76,1429.32
2012-11-01,ENG,82,2012,11,1633.6,3,99.52,1429.32
2012-12-01,ENG,179.4,2012,12,1633.6,3,128.5,1429.32
2013-01-01,ENG,78.9,2013,1,1478.3,3,64.16,1214.26
2013-02-01,ENG,84.8,2013,2,1478.3,3,64.22,1214.26
2013-03-01,ENG,55.4,2013,3,1478.3,3,49.32,1214.26
2013-04-01,ENG,107.7,2013,4,1478.3,3,76.7,1214.26
2013-05-01,ENG,253.3,2013,5,1478.3,3,195.18,1214.26
2013-06-01,ENG,157.1,2013,6,1478.3,3,157.35999999999999,1214.26
2013-07-01,ENG,138.9,2013,7,1478.3,3,86.62,1214.26
2013-08-01,ENG,164.3,2013,8,1478.3,3,121.92,1214.26
2013-09-01,ENG,149.4,2013,9,1478.3,3,136.04,1214.26
2013-10-01,ENG,97.8,2013,10,1478.3,3,105.96,1214.26
2013-11-01,ENG,144.8,2013,11,1478.3,3,120.10000000000001,1214.26
2013-12-01,ENG,45.9,2013,12,1478.3,3,36.68,1214.26
2014-01-01,ENG,61.9,2014,1,1658.1,3,55.44,1294.5
2014-02-01,ENG,80.8,2014,2,1658.1,3,63.02,1294.5
2014-03-01,ENG,61,2014,3,1658.1,3,48.46,1294.5
2014-04-01,ENG,94.1,2014,4,1658.1,3,80.06,1294.5
2014-05-01,ENG,196.1,2014,5,1658.1,3,126.96,1294.5
2014-06-01,ENG,153.6,2014,6,1658.1,3,142.74,1294.5
2014-07-01,ENG,382.8,2014,7,1658.1,3,252.52,1294.5
2014-08-01,ENG,224.6,2014,8,1658.1,3,183.12,1294.5
2014-09-01,ENG,83.2,2014,9,1658.1,3,77.44,1294.5
2014-10-01,ENG,111.9,2014,10,1658.1,3,102.28,1294.5
2014-11-01,ENG,122.6,2014,11,1658.1,3,94.82,1294.5
2014-12-01,ENG,85.5,2014,12,1658.1,3,67.64,1294.5
2015-01-01,ENG,134.9,2015,1,1434.5,3,101.22,1154.24
2015-02-01,ENG,45.7,2015,2,1434.5,3,32.62,1154.24
2015-03-01,ENG,150.8,2015,3,1434.5,3,97.98,1154.24
2015-04-01,ENG,101.7,2015,4,1434.5,3,97.4,1154.24
2015-05-01,ENG,261.6,2015,5,1434.5,3,197.14000000000001,1154.24
2015-06-01,ENG,176.2,2015,6,1434.5,3,151.85999999999999,1154.24
2015-07-01,ENG,91.8,2015,7,1434.5,3,76.98,1154.24
2015-08-01,ENG,135.5,2015,8,1434.5,3,112.88000000000001,1154.24
2015-09-01,ENG,121.6,2015,9,1434.5,3,110.26,1154.24
2015-10-01,ENG,72.2,2015,10,1434.5,3,78.92,1154.24
2015-11-01,ENG,124.7,2015,11,1434.5,3,72.12,1154.24
2015-12-01,ENG,17.8,2015,12,1434.5,3,24.86,1154.24
2016-01-01,ENG,115.9,2016,1,1612.2,3,113.74000000000001,1365.86
2016-02-01,ENG,131.1,2016,2,1612.2,3,100.5,1365.86
2016-03-01,ENG,57.3,2016,3,1612.2,3,50.86,1365.86
2016-04-01,ENG,163.1,2016,4,1612.2,3,136.42,1365.86
2016-05-01,ENG,254.3,2016,5,1612.2,3,212.14,1365.86
2016-06-01,ENG,203.6,2016,6,1612.2,3,213.14,1365.86
2016-07-01,ENG,220.4,2016,7,1612.2,3,159.6,1365.86
2016-08-01,ENG,196.4,2016,8,1612.2,3,148.84,1365.86
2016-09-01,ENG,111.5,2016,9,1612.2,3,93.8,1365.86
2016-10-01,ENG,84.8,2016,10,1612.2,3,65.66,1365.86
2016-11-01,ENG,71.9,2016,11,1612.2,3,67.03999999999999,1365.86
2016-12-01,ENG,1.9,2016,12,1612.2,3,4.12,1365.86
2017-01-01,ENG,106.5,2017,1,1726.8,3,83.36,1386.84
2017-02-01,ENG,62.5,2017,2,1726.8,3,58.34,1386.84
2017-03-01,ENG,150.5,2017,3,1726.8,3,110.72,1386.84
2017-04-01,ENG,131.1,2017,4,1726.8,3,119.06,1386.84
2017-05-01,ENG,121.5,2017,5,1726.8,3,98.64,1386.84
2017-06-01,ENG,159.3,2017,6,1726.8,3,135.24,1386.84
2017-07-01,ENG,198.2,2017,7,1726.8,3,151.34,1386.84
2017-08-01,ENG,260.9,2017,8,1726.8,3,180.85999999999999,1386.84
2017-09-01,ENG,154.1,2017,9,1726.8,3,150.06,1386.84
2017-10-01,ENG,121.5,2017,10,1726.8,3,81.52,1386.84
2017-11-01,ENG,135.9,2017,11,1726.8,3,98.2,1386.84
2017-12-01,ENG,124.8,2017,12,1726.8,3,119.5,1386.84
2018-01-01,ENG,248,2018,1,1450.9,3,183.74,1159.18
2018-02-01,ENG,67.4,2018,2,1450.9,3,55.42,1159.18
2018-03-01,ENG,152.4,2018,3,1450.9,3,92.04,1159.18
